Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
StanfordOnline: Computer Science 101,4.7,Beginner, English,Free To Audit,https://www.edx.org/learn/computer-science/stanford-university-computer-science-101,,"CS101 is a self-paced course that teaches the essential ideas of Computer Science for a zero-prior-experience audience. Computers can appear very complicated, but in reality, computers work within just a few, simple patterns. CS101 demystifies and brings those patterns to life, which is useful for anyone using computers today.",edX,Available for Paid verified track with cost $249 USD,6 weeks 4–6 hours per week,Course,"195,249 already enrolled!",30 ratings,None,Computer Science,"Nick Parlante, "
LinuxFoundationX: Introduction to Linux,4.4,Beginner, English,Free To Audit,https://www.edx.org/learn/linux/the-linux-foundation-introduction-to-linux,,"Develop a good working knowledge of Linux using both the graphical interface and command line, covering the major Linux distribution families.",edX,Available for Paid verified track with cost $209 USD,14 weeks 5–7 hours per week,Course,"858,329 already enrolled!",76 ratings,None,Computer Science,"Jerry Cooperstein, "
MITx: Becoming an Entrepreneur,4,Beginner, English,Free To Audit,https://www.edx.org/learn/entrepreneurship/massachusetts-institute-of-technology-becoming-an-entrepreneur,,"Curious about entrepreneurship, but not sure where to start? Becoming an Entrepreneur is designed in partnership with MIT to guide people of all ages and backgrounds through the process of founding a company. With enrollment in the hundreds of thousands, this course is as engaging and accessible as it is informative.",edX,Available for Paid verified track with cost $69 USD,6 weeks 1–3 hours per week,Course,"235,494 already enrolled!",7 ratings,None,Business & Management,"Martin Culpepper, Laurie Stach, "
HarvardX: Justice,4.8,Beginner, English,Free To Audit,https://www.edx.org/learn/justice/harvard-university-justice,,"Taught by lauded Harvard professor Michael Sandel, Justice explores critical analysis of classical and contemporary theories of justice, including discussion of present-day applications. Topics include affirmative action, income distribution, same-sex marriage, the role of markets, debates about rights (human rights and property rights), arguments for and against equality, dilemmas of loyalty in public and private life. The course invites learners to subject their own views on these controversies to critical examination.",edX,Available for Paid verified track with cost $209 USD,12 weeks 3–6 hours per week,Course,"569,757 already enrolled!",82 ratings,None,Humanities,"Michael J. Sandel, "
Google: Google AI for Anyone,4.6,Beginner, English,Free To Audit,https://www.edx.org/learn/artificial-intelligence/google-google-ai-for-anyone,,Google AI for Anyone teaches you about what Artificial Intelligence is. You’ll cut through the hype and learn about AI and Machine Learning.,edX,Available for Paid verified track with cost $299 USD,4 weeks 2–3 hours per week,Course,"54,792 already enrolled! ",8 ratings,None,Computer Science,"Laurence Moroney, "
HarvardX: Data Science: Visualization,4.5,Beginner, English,Free To Audit,https://www.edx.org/learn/data-visualization/harvard-university-data-science-visualization,,"As part of our Professional Certificate Program in Data Science, this course covers the basics of data visualization and exploratory data analysis. We will use three motivating examples and ggplot2, a data visualization package for the statistical programming language R. We will start with simple datasets and then graduate to case studies about world health, economics, and infectious disease trends in the United States. ",edX,Available for Paid verified track with cost $219 USD,8 weeks 1–2 hours per week,Course,"275,113 already enrolled!",45 ratings,None,Data Analysis & Statistics,"Rafael Irizarry, "
StanfordOnline: Databases: Relational Databases and SQL,4.4,Beginner, English,Free To Audit,https://www.edx.org/learn/relational-databases/stanford-university-databases-relational-databases-and-sql,,About the Database Series of Courses,edX,Available for Paid verified track with cost $69 USD,2 weeks 8–10 hours per week,Course,"106,451 already enrolled!",14 ratings,None,Computer Science,"Jennifer Widom, "
WellesleyX: Italian Language and Culture: Beginner (2023-2024),4.7,Beginner, Italian,Free To Audit,https://www.edx.org/learn/italian/wellesley-college-italian-language-and-culture-beginner-2023-2024,,Benvenuti e Benvenute! (Welcome!),edX,Available for Paid verified track with cost $59 USD,12 weeks 2–5 hours per week,Course,"354,321 already enrolled!",83 ratings,None,Language,"Daniela Bartalesi-Graf, "
"IBM: Introduction to Web Development with HTML5, CSS3, and JavaScript",4.3,Beginner, English,Free To Audit,https://www.edx.org/learn/web-development/ibm-introduction-to-web-development-with-html5-css3-and-javascript,,"Please Note: Learners who successfully complete this IBM course can earn a skill badge — a detailed, verifiable and digital credential that profiles the knowledge and skills you’ve acquired in this course. Enroll to learn more, complete the course and claim your badge!",edX,Available for Paid verified track with cost $49 USD,2 weeks 2–4 hours per week,Course,"118,917 already enrolled!",115 ratings,None,Computer Science,"Rav Ahuja, Upkar Lidder, "
HarvardX: Building Personal Resilience: Managing Anxiety and Mental Health,4.8,Beginner, English,Free To Audit,https://www.edx.org/learn/mental-health/harvard-university-building-personal-resilience-managing-anxiety-and-mental-health,,"Have you ever wondered how you might be able to lead a more fulfilling and resilient life? Perhaps you want to feel at ease more often than you feel stressed, but you don’t know how? Maybe you find yourself in a place where it’s difficult to consider another perspective or find a solution to a problem you’re having? ",edX,Available for Paid verified track with cost $219 USD,6 weeks 1–2 hours per week,Course,"48,747 already enrolled! ",16 ratings,None,Social Sciences,"Luana Marques, "
HarvardX: Human Anatomy: Musculoskeletal Cases,4.9,Intermediate, English,Free To Audit,https://www.edx.org/learn/human-anatomy/harvard-university-human-anatomy-musculoskeletal-cases,,Human Anatomy: Musculoskeletal Cases invites students to join medical and basic science faculty at Harvard Medical School (HMS) to learn about musculoskeletal injuries commonly seen in clinical practice.,edX,Available for Paid verified track with cost $209 USD,7 weeks 3–6 hours per week,Course,"248,257 already enrolled!",56 ratings,None,Medicine,"Trudy Van Houten, Michael Parker, Alexander Bick, M.D., Ph.D., "
HarvardX: The Architectural Imagination,4.7,Beginner, English,Free To Audit,https://www.edx.org/learn/architecture/harvard-university-the-architectural-imagination,,"Architecture engages a culture’s deepest social values and expresses them in material, aesthetic form. This course will teach you how to understand architecture as both cultural expression and technical achievement. Vivid analyses of exemplary buildings, and hands-on exercises in drawing and modeling, will bring you closer to the work of architects and historians.",edX,Available for Paid verified track with cost $249 USD,10 weeks 3–5 hours per week,Course,"559,306 already enrolled!",51 ratings,None,Architecture,"Lisa Haber-Thomson, K. Michael Hays, Erika Naginski, "
edX: Introduction to ChatGPT,4,Beginner, English,Free To Audit,https://www.edx.org/learn/chatgpt/edx-introduction-to-chatgpt,,"Welcome to the Intro to ChatGPT course, where we will explore the capabilities of OpenAI's advanced language model and learn how to utilize it for a wide range of applications. Throughout this course, you will gain a comprehensive understanding of ChatGPT, its features, and limitations.",edX,Available for Paid verified track with cost $20 USD,1 weeks 1–2 hours per week,Course,Share this courseShare th,188 ratings,None,Computer Science,"Miguel Amigot, "
IBM: Data Analytics Basics for Everyone,4.4,Beginner, English,Free To Audit,https://www.edx.org/learn/data-analysis/ibm-data-analytics-basics-for-everyone,,"Please Note: Learners who successfully complete this IBM course can earn a skill badge —a detailed, verifiable and digital credential that profiles the knowledge and skills you’ve acquired in this course. Enroll to learn more, complete the course and claim your badge!",edX,Available for Paid verified track with cost $99 USD,5 weeks 2–3 hours per week,Course,"150,508 already enrolled!",70 ratings,None,Data Analysis & Statistics,"Rav Ahuja, "
